ecological_impact,economic_impact,bias,uncertainty,scarcity,scenario,station,raw_ecological_impact,raw_economic_impact,cooperation_percentage,priority_ok,scarcity_color,scenario_color,scenario_name,station_color
0.97,0.9519509050956119,0.0,0.0,low,1.yml,2,291.0,169151.22548475672,0.43782857142857146,0.0,yellow,red,1,blue
1.0133333333333334,0.9519531218769848,0.0,0.25,low,1.yml,2,304.0,169151.61938247125,0.47837142857142856,0.0,yellow,red,1,blue
1.0366666666666666,0.9501653944493023,0.0,0.5,low,1.yml,2,311.0,168833.9598439315,0.4831142857142857,0.0,yellow,red,1,blue
0.9733333333333334,0.9528957779989803,0.25,0.0,low,1.yml,2,292.0,169319.11902703566,0.4472857142857143,0.0,yellow,red,1,blue
0.9833333333333333,0.9544671159808096,0.25,0.25,low,1.yml,2,295.0,169598.32853653285,0.5031428571428571,0.0,yellow,red,1,blue
0.98,0.9523517686674279,0.25,0.5,low,1.yml,2,294.0,169222.4545408582,0.5086285714285714,0.0,yellow,red,1,blue
1.0833333333333333,0.9420510155931355,-0.25,0.0,low,1.yml,2,325.0,167392.12379942415,0.4634,0.0,yellow,red,1,blue
1.0666666666666667,0.945095337692708,-0.25,0.25,low,1.yml,2,320.0,167933.06641648203,0.47491428571428573,0.0,yellow,red,1,blue
1.05,0.940645735547011,-0.25,0.5,low,1.yml,2,315.0,167142.42096214672,0.4780285714285714,0.0,yellow,red,1,blue
0.91,0.9561454933462129,0.5,0.0,low,1.yml,2,273.0,169896.5577694315,0.4776,0.0,yellow,red,1,blue
0.8933333333333333,0.9555731937034516,0.5,0.25,low,1.yml,2,268.0,169794.86640551835,0.4622857142857143,0.0,yellow,red,1,blue
0.9666666666666667,0.9549701451947231,0.5,0.5,low,1.yml,2,290.0,169687.71130567844,0.47814285714285715,0.0,yellow,red,1,blue
0.9766666666666667,0.9312463079587039,-0.5,0.0,low,1.yml,2,293.0,165472.24586497853,0.44765714285714286,0.0,yellow,red,1,blue
1.0366666666666666,0.9320672581642736,-0.5,0.25,low,1.yml,2,311.0,165618.11970426032,0.45062857142857143,0.0,yellow,red,1,blue
1.0366666666666666,0.9273344984702039,-0.5,0.5,low,1.yml,2,311.0,164777.16026203326,0.45048571428571427,0.0,yellow,red,1,blue
