ecological_impact,economic_impact,bias,uncertainty,scarcity,scenario,station,raw_ecological_impact,raw_economic_impact,cooperation_percentage,priority_ok,scarcity_color,scenario_color,scenario_name,station_color
0.6666666666666666,-145.3708124496886,0.0,0.0,low,0.yml,1,660.0,-272961.24471547507,0.9632285714285714,1.0,yellow,blue,0,green
0.6793650793650794,-225.67292072441435,0.0,0.25,low,0.yml,1,672.0,-423743.6683573053,0.9570285714285715,1.0,yellow,blue,0,green
0.6708994708994709,-170.05324615224637,0.0,0.5,low,0.yml,1,664.0,-319307.1907312139,0.9617714285714286,1.0,yellow,blue,0,green
0.6698412698412698,-135.13885471801547,0.25,0.0,low,0.yml,1,663.0,-253748.80535953326,0.9662,1.0,yellow,blue,0,green
0.6814814814814815,-318.9026993110508,0.25,0.25,low,0.yml,1,674.0,-598800.2424984436,0.9441428571428572,1.0,yellow,blue,0,green
0.6772486772486772,-211.9634174434377,0.25,0.5,low,0.yml,1,670.0,-398001.4783196634,0.9557142857142857,1.0,yellow,blue,0,green
0.656084656084656,-211.5333673456684,-0.25,0.0,low,0.yml,1,650.0,-397193.9777767484,0.9531714285714286,1.0,yellow,blue,0,green
0.6592592592592592,-230.38358700096168,-0.25,0.25,low,0.yml,1,653.0,-432588.836851707,0.9583428571428572,1.0,yellow,blue,0,green
0.6677248677248677,-260.40513875236473,-0.25,0.5,low,0.yml,1,661.0,-488959.9886411292,0.9554857142857143,1.0,yellow,blue,0,green
0.671957671957672,-193.54551467180661,0.5,0.0,low,0.yml,1,665.0,-363418.3761076362,0.959,1.0,yellow,blue,0,green
0.6772486772486772,-206.5591425663702,0.5,0.25,low,0.yml,1,670.0,-387853.9282553102,0.9579428571428571,1.0,yellow,blue,0,green
0.674074074074074,-202.27706266196196,0.5,0.5,low,0.yml,1,667.0,-379813.51188161125,0.9624857142857143,1.0,yellow,blue,0,green
0.674074074074074,-461.9102493334182,-0.5,0.0,low,0.yml,1,667.0,-867324.0142241177,0.9396571428571429,1.0,yellow,blue,0,green
0.6793650793650794,-655.1024872985629,-0.5,0.25,low,0.yml,1,672.0,-1230079.0463773904,0.9302285714285714,1.0,yellow,blue,0,green
0.6761904761904762,-499.77750100918763,-0.5,0.5,low,0.yml,1,669.0,-938426.9541966756,0.9219428571428572,1.0,yellow,blue,0,green
0.6677248677248677,-223.9599968405512,0.0,0.0,low,1.yml,1,661.0,-918948.5415835384,0.9632571428571428,1.0,yellow,red,1,green
0.6730158730158731,-290.3133113916875,0.0,0.25,low,1.yml,1,666.0,-1191208.2419594582,0.9496857142857142,1.0,yellow,red,1,green
0.6708994708994709,-240.4848900072241,0.0,0.5,low,1.yml,1,664.0,-986753.1794187014,0.9574571428571429,1.0,yellow,red,1,green
0.6708994708994709,-226.03708530854087,0.25,0.0,low,1.yml,1,664.0,-927471.2127986037,0.9588285714285715,1.0,yellow,red,1,green
0.6698412698412698,-202.23969629341286,0.25,0.25,low,1.yml,1,663.0,-829826.2037012095,0.965,1.0,yellow,red,1,green
0.6783068783068783,-338.48377997979037,0.25,0.5,low,1.yml,1,671.0,-1388860.4230672668,0.9460857142857143,1.0,yellow,red,1,green
0.671957671957672,-254.00404064302572,-0.25,0.0,low,1.yml,1,665.0,-1042224.709761073,0.9431714285714285,1.0,yellow,red,1,green
0.6677248677248677,-185.86187146622703,-0.25,0.25,low,1.yml,1,661.0,-762625.0139728126,0.9619428571428571,1.0,yellow,red,1,green
0.6804232804232804,-413.0707177597795,-0.25,0.5,low,1.yml,1,673.0,-1694904.1749025618,0.9424571428571429,1.0,yellow,red,1,green
0.6698412698412698,-221.99423912873655,0.5,0.0,low,1.yml,1,663.0,-910882.6806804202,0.9620571428571428,1.0,yellow,red,1,green
0.6825396825396826,-418.6723533591445,0.5,0.25,low,1.yml,1,675.0,-1717888.7031091047,0.934,1.0,yellow,red,1,green
0.6761904761904762,-258.344861708041,0.5,0.5,low,1.yml,1,669.0,-1060035.886950055,0.9566,1.0,yellow,red,1,green
0.6708994708994709,-288.3520701449938,-0.5,0.0,low,1.yml,1,664.0,-1183160.9129329904,0.9481142857142857,0.0,yellow,red,1,green
0.6698412698412698,-259.3448517531765,-0.5,0.25,low,1.yml,1,663.0,-1064139.0277186697,0.9558,0.0,yellow,red,1,green
0.6857142857142857,-369.99448053607597,-0.5,0.5,low,1.yml,1,678.0,-1518154.5502728946,0.9395142857142857,1.0,yellow,red,1,green
0.671957671957672,-185.25179236807793,0.0,0.0,low,0-v.yml,1,665.0,-347845.34101757105,0.9614857142857143,1.0,yellow,purple,0-v,green
0.6783068783068783,-335.7095683460458,0.0,0.0,low,1-v.yml,1,671.0,-1377477.3288949234,0.944,1.0,yellow,orange,1-v,green
0.6708994708994709,-159.9370909071408,0.0,0.0,low,0-b.yml,1,664.0,-300312.1924856434,0.9634,1.0,yellow,blue,0-b,green
0.6825396825396826,-384.92582144839366,0.0,0.0,low,1-b.yml,1,675.0,-1579420.553795076,0.9440857142857143,1.0,yellow,red,1-b,green
0.6751322751322751,-179.1787763566596,0.0,0.0,low,0-c.yml,1,668.0,-336442.1027627978,0.9616285714285714,1.0,yellow,blue,0-c,green
0.6772486772486772,-313.94785134019145,0.0,0.0,low,1-c.yml,1,670.0,-1288185.051760623,0.9532857142857143,1.0,yellow,red,1-c,green
0.7493449781659388,-297.44667761124816,0.0,0.0,medium,0.yml,1,888.0,-813730.6082311391,0.9653142857142857,1.0,orange,blue,0,green
0.7510917030567685,-267.580000381372,0.0,0.25,medium,0.yml,1,890.0,-732023.7637530377,0.9436285714285715,1.0,orange,blue,0,green
0.7572052401746725,-233.65510672924776,0.0,0.5,medium,0.yml,1,897.0,-639214.7784000414,0.9623428571428572,1.0,orange,blue,0,green
0.7807860262008733,-210.88200608738043,0.25,0.0,medium,0.yml,1,924.0,-576913.9680987234,0.9642,1.0,orange,blue,0,green
0.7799126637554585,-249.54484231400303,0.25,0.25,medium,0.yml,1,923.0,-682684.6342607744,0.9575428571428571,1.0,orange,blue,0,green
0.7799126637554585,-254.13732651113912,0.25,0.5,medium,0.yml,1,923.0,-695248.3817836551,0.962,1.0,orange,blue,0,green
0.7441048034934498,-285.7542330698264,-0.25,0.0,medium,0.yml,1,882.0,-781743.3623664028,0.9525142857142858,1.0,orange,blue,0,green
0.7283842794759825,-425.0241311731121,-0.25,0.25,medium,0.yml,1,864.0,-1162746.706569128,0.9359428571428572,1.0,orange,blue,0,green
0.7283842794759825,-539.4665243150407,-0.25,0.5,medium,0.yml,1,864.0,-1475828.966981934,0.9390857142857143,1.0,orange,blue,0,green
0.7825327510917031,-314.8403187922982,0.5,0.0,medium,0.yml,1,926.0,-861314.7276144072,0.953,1.0,orange,blue,0,green
0.7851528384279476,-333.68414645098045,0.5,0.25,medium,0.yml,1,929.0,-912866.1500920284,0.9452,1.0,orange,blue,0,green
0.7895196506550218,-243.1647460536213,0.5,0.5,medium,0.yml,1,934.0,-665230.4819662276,0.9673714285714285,1.0,orange,blue,0,green
0.6820960698689956,-798.4734299110261,-0.5,0.0,medium,0.yml,1,811.0,-2184399.150112856,0.9053714285714286,1.0,orange,blue,0,green
0.7004366812227074,-921.949290114692,-0.5,0.25,medium,0.yml,1,832.0,-2522194.440456326,0.9118857142857143,1.0,orange,blue,0,green
0.6855895196506551,-1016.62315978458,-0.5,0.5,medium,0.yml,1,815.0,-2781195.5702344873,0.8806571428571428,1.0,orange,blue,0,green
0.7519650655021834,-341.314780449678,0.0,0.0,medium,1.yml,1,891.0,-2072282.1185305605,0.9453428571428572,1.0,orange,red,1,green
0.748471615720524,-307.2889737485512,0.0,0.25,medium,1.yml,1,887.0,-1865695.4869688542,0.9602857142857143,1.0,orange,red,1,green
0.7528384279475983,-320.11274452651827,0.0,0.5,medium,1.yml,1,892.0,-1943554.6140781587,0.9478,1.0,orange,red,1,green
0.7746724890829695,-255.77664307886397,0.25,0.0,medium,1.yml,1,917.0,-1552939.9667127817,0.9618,1.0,orange,red,1,green
0.777292576419214,-311.7587044199311,0.25,0.25,medium,1.yml,1,920.0,-1892833.3183066736,0.9489714285714286,1.0,orange,red,1,green
0.77117903930131,-394.08019851804744,0.25,0.5,medium,1.yml,1,913.0,-2392645.72011796,0.9431142857142857,1.0,orange,red,1,green
0.7441048034934498,-356.3941237633673,-0.25,0.0,medium,1.yml,1,882.0,-2163835.8844324416,0.9428285714285715,0.0,orange,red,1,green
0.7353711790393013,-259.78160441661623,-0.25,0.25,medium,1.yml,1,872.0,-1577255.9654360008,0.9666285714285714,0.0,orange,red,1,green
