ecological_impact,economic_impact,bias,uncertainty,scarcity,scenario,station,raw_ecological_impact,raw_economic_impact,cooperation_percentage,priority_ok,scarcity_color,scenario_color,scenario_name,station_color
0.728042328042328,-0.2673453407052681,0.25,0.5,low,1.yml,1,718.0,-1096.966486899758,0.6158571428571429,1.0,yellow,red,1,green
0.7206349206349206,-0.20200101363788464,-0.25,0.0,low,1.yml,1,711.0,-828.8468454171715,0.5823142857142857,1.0,yellow,red,1,green
0.7428571428571429,-0.2440283735607505,-0.25,0.25,low,1.yml,1,732.0,-1001.2927359894074,0.56,1.0,yellow,red,1,green
0.7407407407407407,-0.27501228147023604,-0.25,0.5,low,1.yml,1,730.0,-1128.425337291646,0.6090285714285715,1.0,yellow,red,1,green
0.725925925925926,-0.24079614686039155,0.5,0.0,low,1.yml,1,716.0,-988.030322816233,0.6063714285714286,1.0,yellow,red,1,green
0.725925925925926,-0.25291616207030404,0.5,0.25,low,1.yml,1,716.0,-1037.7609464018767,0.6102857142857143,1.0,yellow,red,1,green
0.7555555555555555,-0.27818713977205267,0.5,0.5,low,1.yml,1,744.0,-1141.4523575066262,0.5859142857142857,1.0,yellow,red,1,green
0.7947089947089947,-0.30311156263286704,-0.5,0.0,low,1.yml,1,781.0,-1243.721791159385,0.612,1.0,yellow,red,1,green
0.7682539682539683,-0.3148611689217019,-0.5,0.25,low,1.yml,1,756.0,-1291.9325596699448,0.6377142857142857,1.0,yellow,red,1,green
0.7619047619047619,-0.31399739636035906,-0.5,0.5,low,1.yml,1,750.0,-1288.3883439765011,0.6396285714285714,1.0,yellow,red,1,green
0.7026455026455026,-0.09375901361322787,0.0,0.0,low,0-v.yml,1,694.0,-176.05031318112216,0.6265714285714286,0.0,yellow,purple,0-v,green
0.7153439153439154,-0.23880566774291545,0.0,0.0,low,1-v.yml,1,706.0,-979.8630254959022,0.6271714285714286,1.0,yellow,orange,1-v,green
0.7248677248677249,-0.1298105471041079,0.0,0.0,low,0-b.yml,1,715.0,-243.74389822576794,0.6166,1.0,yellow,blue,0-b,green
0.728042328042328,-0.2568967578268009,0.0,0.0,low,1-b.yml,1,718.0,-1054.0940537276047,0.6176285714285714,1.0,yellow,red,1-b,green
0.707936507936508,-0.15993816711810876,0.0,0.0,low,0-c.yml,1,699.0,-300.31421327565226,0.6323142857142857,1.0,yellow,blue,0-c,green
0.7248677248677249,-0.23506328803289728,0.0,0.0,low,1-c.yml,1,715.0,-964.5073618725388,0.6079714285714286,1.0,yellow,red,1-c,green
0.7921397379912664,-0.004988434963292716,0.0,0.0,medium,0.yml,1,937.0,-13.646957664482446,0.6450285714285714,0.0,orange,blue,0,green
0.8497816593886462,-0.06974573510393475,0.0,0.25,medium,0.yml,1,1003.0,-190.80475163964832,0.5898571428571429,1.0,orange,blue,0,green
0.777292576419214,-0.007215021841644157,0.0,0.5,medium,0.yml,1,920.0,-19.738274297604846,0.6823428571428571,0.0,orange,blue,0,green
0.7930131004366813,0.02069856385918083,0.25,0.0,medium,0.yml,1,938.0,56.625460045163265,0.6361142857142857,0.0,orange,blue,0,green
0.8471615720524017,-0.04278922119390129,0.25,0.25,medium,0.yml,1,1000.0,-117.0592970393069,0.5794,1.0,orange,blue,0,green
0.856768558951965,-0.05121099408201723,0.25,0.5,medium,0.yml,1,1011.0,-140.09890343083563,0.5965714285714285,1.0,orange,blue,0,green
0.7921397379912664,0.02607942151065043,-0.25,0.0,medium,0.yml,1,937.0,71.34597602032628,0.5893714285714285,0.0,orange,blue,0,green
0.8427947598253275,-0.06049051788625182,-0.25,0.25,medium,0.yml,1,995.0,-165.48507553387074,0.5666571428571429,1.0,orange,blue,0,green
0.8244541484716157,-0.004471488935083969,-0.25,0.5,medium,0.yml,1,974.0,-12.232738452705753,0.5849142857142857,1.0,orange,blue,0,green
0.8768558951965065,-0.05971880440614099,0.5,0.0,medium,0.yml,1,1034.0,-163.3738840941348,0.5446857142857143,1.0,orange,blue,0,green
0.8323144104803494,-0.06008856177670485,0.5,0.25,medium,0.yml,1,983.0,-164.38543645862325,0.6330571428571429,1.0,orange,blue,0,green
0.8427947598253275,-0.05260909037087033,0.5,0.5,medium,0.yml,1,995.0,-143.92370239188176,0.6141428571428571,1.0,orange,blue,0,green
0.7842794759825328,0.04925477414812711,-0.5,0.0,medium,0.yml,1,928.0,134.7472348580948,0.5978285714285714,0.0,orange,blue,0,green
